theta,phi,psi,dd0,dd1,dd2,dd3,dd4,dd5,dd6,dd7,dd8,dd9,lx0,ly0,lz0,lx1,ly1,lz1,lx2,ly2,lz2,lx3,ly3,lz3,lx4,ly4,lz4,lx5,ly5,lz5,lx6,ly6,lz6,lx7,ly7,lz7,lx8,ly8,lz8,lx9,ly9,lz9,si0_O239,si1_H231,si2_N238,si3_H237,si4_N238,si5_H236,si6_C169,si6_C188,si6_C24,si6_C26,si7_C169,si7_C188,si7_C24,si7_C26,si7_H217,si8_C188,si8_C26,si8_H216,si8_H221,si8_H224,si9_C169,si9_C188,si9_C24,si9_C26,si9_H216,si9_H221,mj0_H231,mj1_O239,mj2_H237,mj3_N238,mj4_H236,mj5_N238,mj6_H216,mj6_H217,mj6_H221,mj6_H224,mj7_C26,mj7_H216,mj7_H217,mj7_H221,mj7_H224,mj8_C169,mj8_C188,mj8_C24,mj8_H217,mj8_H224,mj9_C169,mj9_C24,mj9_H216,mj9_H217,mj9_H221,mj9_H224
300,240,0,1.01241692,1.01241692,1.04773118,1.04773118,1.04925177,1.04925177,1.10341693,1.10341693,1.10341693,1.10341693,0.56418961,0.79456897,-0.22438419,-0.56418961,-0.79456897,0.22438419,-0.19786994,0.92916525,0.31224593,0.19786994,-0.92916525,-0.31224593,0.97842789,-0.02133658,-0.20547922,-0.97842789,0.02133658,0.20547922,0.84576344,0.53355636,0.0,-0.84576344,-0.53355636,0.0,0.84576345,-0.53355634,0.0,0.84576343,-0.53355637,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
300,240,60,1.01241692,1.01241692,1.04773118,1.04773118,1.04925177,1.04925177,1.10341693,1.10341693,1.10341693,1.10341693,0.02972625,0.45741153,0.88875703,-0.02972625,-0.45741153,-0.88875703,-0.30622357,0.93959627,0.15291847,0.30622357,-0.93959627,-0.15291847,-0.04477221,-0.45478477,0.8894742,0.04477221,0.45478477,-0.8894742,0.84576344,0.53355636,0.0,-0.84576344,-0.53355636,0.0,0.84576345,-0.53355634,0.0,0.84576343,-0.53355637,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
300,240,120,1.01241692,1.01241692,1.04773118,1.04773118,1.04925177,1.04925177,1.10341693,1.10341693,1.10341693,1.10341693,-0.836309,-0.54825419,0.00161943,0.836309,0.54825419,-0.00161943,-0.91734265,0.38442524,0.10343011,0.91734265,-0.38442524,-0.10343011,-0.11825002,-0.8810147,-0.45807,0.11825002,0.8810147,0.45807,0.84576344,0.53355636,0.0,-0.84576344,-0.53355636,0.0,0.84576345,-0.53355634,0.0,0.84576343,-0.53355637,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
300,240,180,1.01241692,1.01241692,1.04773118,1.04773118,1.04925177,1.04925177,1.10341693,1.10341693,1.10341693,1.10341693,-0.00626262,0.27272463,-0.96207072,0.00626262,-0.27272463,0.96207072,-0.7022037,-0.28178572,-0.65383855,0.7022037,0.28178572,0.65383855,0.40328589,0.83720761,-0.36938057,-0.40328589,-0.83720761,0.36938057,-0.84576345,0.53355634,0.0,0.84576344,0.53355636,0.0,0.84576343,-0.53355637,0.0,0.84576345,-0.53355634,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
300,240,240,1.01241692,1.01241692,1.04773118,1.04773118,1.04925177,1.04925177,1.10341693,1.10341693,1.10341693,1.10341693,-0.91559163,-0.19222047,0.35318732,0.91559163,0.19222047,-0.35318732,-0.82383719,-0.01266056,-0.5666834,0.82383719,0.01266056,0.5666834,-0.20761852,-0.55702752,0.8041225,0.20761852,0.55702752,-0.8041225,0.84576344,0.53355636,0.0,-0.84576344,-0.53355636,0.0,0.84576345,-0.53355634,0.0,0.84576343,-0.53355637,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
300,240,300,1.01241692,1.01241692,1.04773118,1.04773118,1.04925177,1.04925177,1.10341693,1.10341693,1.10341693,1.10341693,0.26200452,-0.03428722,-0.96445635,-0.26200452,0.03428722,0.96445635,-0.10659259,-0.80956122,-0.57727527,0.10659259,0.80956122,0.57727527,0.03081357,0.78238284,-0.62203353,-0.03081357,-0.78238284,0.62203353,0.84576344,0.53355636,0.0,-0.84576344,-0.53355636,0.0,0.84576345,-0.53355634,0.0,0.84576343,-0.53355637,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
300,240,360,1.01241692,1.01241692,1.04773118,1.04773118,1.04925177,1.04925177,1.10341693,1.10341693,1.10341693,1.10341693,0.26090418,-0.85238731,0.45316985,-0.26090418,0.85238731,-0.45316985,-0.3039071,-0.90471566,-0.29854337,0.3039071,0.90471566,0.29854337,0.84072877,-0.14750542,0.52097542,-0.84072877,0.14750542,-0.52097542,0.84576344,0.53355636,0.0,-0.84576344,-0.53355636,0.0,0.84576345,-0.53355634,0.0,0.84576343,-0.53355637,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
300,300,0,1.01241692,1.01241692,1.04773118,1.04773118,1.04925177,1.04925177,1.10341693,1.10341693,1.10341693,1.10341693,-0.70506669,-0.03373705,0.70833664,0.70506669,0.03373705,-0.70833664,-0.70121722,-0.71090397,0.05392626,0.70121722,0.71090397,-0.05392626,0.08414634,0.37742524,0.92220804,-0.08414634,-0.37742524,-0.92220804,0.84576344,0.53355636,0.0,-0.84576344,-0.53355636,0.0,0.84576345,-0.53355634,0.0,0.84576343,-0.53355637,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
300,300,60,1.01241692,1.01241692,1.04773118,1.04773118,1.04925177,1.04925177,1.10341693,1.10341693,1.10341693,1.10341693,-0.85892136,-0.29455743,-0.41891294,0.85892136,0.29455743,0.41891294,-0.18618292,-0.93997922,-0.28595992,0.18618292,0.93997922,0.28595992,-0.8921788,0.42943741,0.13999496,0.8921788,-0.42943741,-0.13999496,0.84576344,0.53355636,0.0,-0.84576344,-0.53355636,0.0,0.84576345,-0.53355634,0.0,0.84576343,-0.53355637,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
300,300,120,1.01241692,1.01241692,1.04773118,1.04773118,1.04925177,1.04925177,1.10341693,1.10341693,1.10341693,1.10341693,0.67622388,-0.15111819,-0.72102884,-0.67622388,0.15111819,0.72102884,0.95861868,-0.22509993,0.17429382,-0.95861868,0.22509993,-0.17429382,-0.1986326,-0.32787403,-0.92360262,0.1986326,0.32787403,0.92360262,0.84576344,0.53355636,0.0,-0.84576344,-0.53355636,0.0,0.84576345,-0.53355634,0.0,0.84576343,-0.53355637,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
300,300,180,1.01241692,1.01241692,1.04773118,1.04773118,1.04925177,1.04925177,1.10341693,1.10341693,1.10341693,1.10341693,-0.53698794,0.69998838,0.47080594,0.53698794,-0.69998838,-0.47080594,-0.23501295,-0.03839291,0.97123272,0.23501295,0.03839291,-0.97123272,-0.05470984,0.96380035,-0.26094792,0.05470984,-0.96380035,0.26094792,0.84576344,0.53355636,0.0,-0.84576344,-0.53355636,0.0,0.84576345,-0.53355634,0.0,0.84576343,-0.53355637,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
300,300,240,1.01241692,1.01241692,1.04773118,1.04773118,1.04925177,1.04925177,1.10341693,1.10341693,1.10341693,1.10341693,0.62989214,-0.42444301,-0.65044758,-0.62989214,0.42444301,0.65044758,0.99522855,0.07995492,0.05590561,-0.99522855,-0.07995492,-0.05590561,-0.18261769,-0.82812843,-0.52995488,0.18261769,0.82812843,0.52995488,0.84576344,0.53355636,0.0,-0.84576344,-0.53355636,0.0,0.84576345,-0.53355634,0.0,0.84576343,-0.53355637,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
300,300,300,1.01241692,1.01241692,1.04773118,1.04773118,1.04925177,1.04925177,1.10341693,1.10341693,1.10341693,1.10341693,-0.53249196,-0.62874813,0.56667991,0.53249196,0.62874813,-0.56667991,0.34323701,-0.41771767,0.84124812,-0.34323701,0.41771767,-0.84124812,-0.99752028,-0.01828141,0.06794984,0.99752028,0.01828141,-0.06794984,0.84576344,0.53355636,0.0,-0.84576344,-0.53355636,0.0,0.84576345,-0.53355634,0.0,0.84576343,-0.53355637,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
300,300,360,1.01241692,1.01241692,1.04773118,1.04773118,1.04925177,1.04925177,1.10341693,1.10341693,1.10341693,1.10341693,-0.98318668,0.17638514,-0.04722566,0.98318668,-0.17638514,0.04722566,-0.50594086,0.5196834,0.68844106,0.50594086,-0.5196834,-0.68844106,-0.54189434,0.04970559,-0.83897436,0.54189434,-0.04970559,0.83897436,0.84576344,0.53355636,0.0,-0.84576344,-0.53355636,0.0,0.84576345,-0.53355634,0.0,0.84576343,-0.53355637,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
300,360,0,1.01241692,1.01241692,1.04773118,1.04773118,1.04925177,1.04925177,1.10341693,1.10341693,1.10341693,1.10341693,-0.98318668,0.04729394,-0.17636684,0.98318668,-0.04729394,0.17636684,-0.50594086,0.85604915,-0.1058385,0.50594086,-0.85604915,0.1058385,-0.54189434,-0.70172031,-0.46253348,0.54189434,0.70172031,0.46253348,0.84576344,0.53355636,0.0,-0.84576344,-0.53355636,0.0,0.84576345,-0.53355634,0.0,0.84576343,-0.53355637,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
300,360,60,1.01241692,1.01241692,1.04773118,1.04773118,1.04925177,1.04925177,1.10341693,1.10341693,1.10341693,1.10341693,-0.37979709,-0.91601024,-0.12914118,0.37979709,0.91601024,0.12914118,-0.54427171,-0.26997477,-0.79427956,0.54427171,0.26997477,0.79427956,0.37980675,-0.84500722,0.37644088,-0.37980675,0.84500722,-0.37644088,0.84576344,0.53355636,0.0,-0.84576344,-0.53355636,0.0,0.84576345,-0.53355634,0.0,0.84576343,-0.53355637,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
300,360,120,1.01241692,1.01241692,1.04773118,1.04773118,1.04925177,1.04925177,1.10341693,1.10341693,1.10341693,1.10341693,0.68339849,-0.0439916,0.72871755,-0.68339849,0.0439916,-0.72871755,0.98474803,-0.0599263,-0.16333477,-0.98474803,0.0599263,0.16333477,-0.10633517,0.37717041,0.92001815,0.10633517,-0.37717041,-0.92001815,0.84576344,0.53355636,0.0,-0.84576344,-0.53355636,0.0,0.84576345,-0.53355634,0.0,0.84576343,-0.53355637,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
300,360,180,1.01241692,1.01241692,1.04773118,1.04773118,1.04925177,1.04925177,1.10341693,1.10341693,1.10341693,1.10341693,-0.68339849,-0.60909211,0.40245661,0.68339849,0.60909211,-0.40245661,-0.98474803,0.17141521,-0.02976969,0.98474803,-0.17141521,0.02976969,0.10633517,-0.9853443,0.13336992,-0.10633517,0.9853443,-0.13336992,0.84576344,0.53355636,0.0,-0.84576344,-0.53355636,0.0,0.84576345,-0.53355634,0.0,0.84576343,-0.53355637,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
300,360,240,1.01241692,1.01241692,1.04773118,1.04773118,1.04925177,1.04925177,1.10341693,1.10341693,1.10341693,1.10341693,0.37979709,0.56984466,0.72871755,-0.37979709,-0.56984466,-0.72871755,0.54427171,0.82285366,-0.16333477,-0.54427171,-0.82285366,0.16333477,-0.37980675,0.09649624,0.92001815,0.37980675,-0.09649624,-0.92001815,0.84576344,0.53355636,0.0,-0.84576344,-0.53355636,0.0,0.84576345,-0.53355634,0.0,0.84576343,-0.53355637,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
300,360,300,1.01241692,1.01241692,1.04773118,1.04773118,1.04925177,1.04925177,1.10341693,1.10341693,1.10341693,1.10341693,0.98318668,0.12909119,-0.12914118,-0.98318668,-0.12909119,0.12914118,0.50594086,-0.33636575,-0.79427956,-0.50594086,0.33636575,0.79427956,0.54189434,0.7514259,0.37644088,-0.54189434,-0.7514259,-0.37644088,-0.84576345,0.53355634,0.0,0.84576343,-0.53355637,0.0,-0.84576344,-0.53355636,0.0,-0.84576344,-0.53355636,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
300,360,360,1.01241692,1.01241692,1.04773118,1.04773118,1.04925177,1.04925177,1.10341693,1.10341693,1.10341693,1.10341693,0.98318668,-0.04729394,-0.17636684,-0.98318668,0.04729394,0.17636684,0.50594086,-0.85604915,-0.1058385,-0.50594086,0.85604915,0.1058385,0.54189434,0.70172031,-0.46253348,-0.54189434,-0.70172031,0.46253348,0.84576344,0.53355636,0.0,-0.84576343,0.53355637,0.0,-0.84576344,-0.53355636,0.0,-0.84576345,0.53355634,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
360,0,0,1.01241692,1.01241692,1.04773118,1.04773118,1.04925177,1.04925177,1.10341693,1.10341693,1.10341693,1.10341693,0.98318668,-0.04729394,-0.17636684,-0.98318668,0.04729394,0.17636684,0.50594086,-0.85604915,-0.1058385,-0.50594086,0.85604915,0.1058385,0.54189434,0.70172031,-0.46253348,-0.54189434,-0.70172031,0.46253348,0.84576344,0.53355636,0.0,-0.84576343,0.53355637,0.0,-0.84576344,-0.53355636,0.0,-0.84576345,0.53355634,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
360,0,60,1.01241692,1.01241692,1.04773118,1.04773118,1.04925177,1.04925177,1.10341693,1.10341693,1.10341693,1.10341693,0.5325511,0.82781767,-0.17636684,-0.5325511,-0.82781767,0.17636684,0.99433074,0.01013307,-0.1058385,-0.99433074,-0.01013307,0.1058385,-0.33676045,0.82015442,-0.46253348,0.33676045,-0.82015442,0.46253348,0.84576344,0.53355636,0.0,-0.84576344,-0.53355636,0.0,0.84576345,-0.53355634,0.0,0.84576343,-0.53355637,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
360,0,120,1.01241692,1.01241692,1.04773118,1.04773118,1.04925177,1.04925177,1.10341693,1.10341693,1.10341693,1.10341693,-0.98318668,0.04729394,-0.17636684,0.98318668,-0.04729394,0.17636684,-0.50594086,0.85604915,-0.1058385,0.50594086,-0.85604915,0.1058385,-0.54189434,-0.70172031,-0.46253348,0.54189434,0.70172031,0.46253348,0.84576344,0.53355636,0.0,-0.84576344,-0.53355636,0.0,0.84576345,-0.53355634,0.0,0.84576343,-0.53355637,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
360,0,180,1.01241692,1.01241692,1.04773118,1.04773118,1.04925177,1.04925177,1.10341693,1.10341693,1.10341693,1.10341693,0.98318668,-0.04729394,-0.17636684,-0.98318668,0.04729394,0.17636684,0.50594086,-0.85604915,-0.1058385,-0.50594086,0.85604915,0.1058385,0.54189434,0.70172031,-0.46253348,-0.54189434,-0.70172031,0.46253348,0.84576344,0.53355636,0.0,-0.84576343,0.53355637,0.0,-0.84576344,-0.53355636,0.0,-0.84576345,0.53355634,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
360,0,240,1.01241692,1.01241692,1.04773118,1.04773118,1.04925177,1.04925177,1.10341693,1.10341693,1.10341693,1.10341693,-0.5325511,-0.82781767,-0.17636684,0.5325511,0.82781767,0.17636684,-0.99433074,-0.01013307,-0.1058385,0.99433074,0.01013307,0.1058385,0.33676045,-0.82015442,-0.46253348,-0.33676045,0.82015442,0.46253348,0.84576344,0.53355636,0.0,-0.84576344,-0.53355636,0.0,0.84576345,-0.53355634,0.0,0.84576343,-0.53355637,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
360,0,300,1.01241692,1.01241692,1.04773118,1.04773118,1.04925177,1.04925177,1.10341693,1.10341693,1.10341693,1.10341693,-0.98318668,0.04729394,-0.17636684,0.98318668,-0.04729394,0.17636684,-0.50594086,0.85604915,-0.1058385,0.50594086,-0.85604915,0.1058385,-0.54189434,-0.70172031,-0.46253348,0.54189434,0.70172031,0.46253348,0.84576344,0.53355636,0.0,-0.84576344,-0.53355636,0.0,0.84576345,-0.53355634,0.0,0.84576343,-0.53355637,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
360,0,360,1.01241692,1.01241692,1.04773118,1.04773118,1.04925177,1.04925177,1.10341693,1.10341693,1.10341693,1.10341693,-0.98318668,0.04729394,-0.17636684,0.98318668,-0.04729394,0.17636684,-0.50594086,0.85604915,-0.1058385,0.50594086,-0.85604915,0.1058385,-0.54189434,-0.70172031,-0.46253348,0.54189434,0.70172031,0.46253348,0.84576344,0.53355636,0.0,-0.84576344,-0.53355636,0.0,0.84576345,-0.53355634,0.0,0.84576343,-0.53355637,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
360,60,0,1.01241692,1.01241692,1.04773118,1.04773118,1.04925177,1.04925177,1.10341693,1.10341693,1.10341693,1.10341693,-0.6443315,0.04729394,0.76328122,0.6443315,-0.04729394,-0.76328122,-0.34462926,0.85604915,0.38523839,0.34462926,-0.85604915,-0.38523839,-0.67151291,-0.70172031,0.23802753,0.67151291,0.70172031,-0.23802753,0.84576344,0.53355636,0.0,-0.84576344,-0.53355636,0.0,0.84576345,-0.53355634,0.0,0.84576343,-0.53355637,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
